Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level,Sleep Quality
7276,22,Female,20.67,5.32,8.65,0,97,25,8.187987074,6,4,3,10
4679,35,Male,20.88,5.13,8.25,77,179,17,7.719397177,10,7,8,9
8160,35,Other,21.42,6.22,8.8,42,190,65,11.12493465,8,3,5,9
1675,36,Female,22.67,7.43,8.76,66,48,58,5.437239922,7,7,7,4
2806,24,Other,23.05,5.94,6.89,18,46,52,9.170181744,5,5,10,10
8738,31,Female,22.78,7.8,9.02,23,28,134,7.61511294,9,4,7,1
6361,47,Male,21.67,2.66,4.99,55,157,67,8.936643645,10,7,1,8
7858,21,Other,20.87,5.62,8.75,17,272,106,9.766587917,8,8,8,5
2750,19,Male,22.33,4.11,5.77,37,166,59,11.65828487,7,7,1,5
6826,20,Male,20.5,1.76,5.26,8,261,133,8.50288006,3,9,7,3
7863,46,Female,22.8,7.95,9.15,27,177,32,6.385482993,10,6,10,5
9695,53,Other,21.75,6.92,9.17,15,178,158,11.23228592,9,6,8,6
1391,40,Male,23.78,4.33,4.55,86,56,132,5.984864686,7,5,10,1
8491,49,Female,21.13,2.47,5.34,52,190,111,8.430614555,6,3,9,4
5170,39,Female,23.6,5.2,5.6,84,139,134,6.334911249,9,8,10,2
2255,58,Female,23.02,3.86,4.85,16,256,93,6.453133581,9,6,4,1
8398,23,Female,23.38,5.21,5.83,33,1,135,6.373982665,9,8,9,2
8861,26,Female,22.55,5.35,6.8,63,51,148,8.469959977,4,6,3,3
3317,50,Other,21.2,2.73,5.53,47,126,93,5.490012347,10,4,6,8
5543,55,Other,20.15,0.81,4.66,75,85,67,11.14483238,9,4,7,10
1946,26,Female,20.15,4.24,8.09,29,224,129,5.018363312,1,1,3,4
9845,27,Female,21.27,5.89,8.62,34,57,114,9.16371637,5,8,6,2
6194,41,Female,22.22,6.82,8.61,61,244,50,6.954639619,5,5,2,10
2096,43,Male,20.18,0.84,4.65,67,196,38,8.340103192,3,1,3,1
4793,38,Female,20.42,3.34,6.93,0,202,79,10.27870106,9,1,1,3
5319,20,Other,23.68,4.77,5.09,11,205,63,4.08319351,9,7,7,5
6535,25,Other,20.82,5.24,8.42,26,33,25,11.85142464,8,3,6,3
6998,25,Female,22.3,5.69,7.39,66,219,14,10.24534707,8,2,6,2
8974,37,Male,20.13,3.96,7.83,14,83,40,7.785789889,10,6,7,6
2958,34,Female,23.45,8.94,9.49,45,133,15,10.63457912,7,9,4,3
3407,57,Female,23.08,5.13,6.05,13,77,172,8.364021011,6,7,4,10
2647,23,Male,23.2,8.52,9.32,57,116,53,6.424602935,7,4,5,4
8254,35,Female,23.97,4.78,4.81,0,112,36,8.64906939,9,3,3,10
1059,59,Other,20.18,1.83,5.65,3,102,175,11.13985635,7,8,3,7
4973,46,Female,22.98,6.21,7.23,3,185,115,9.745734628,10,7,2,6
4777,58,Male,22.02,3.94,5.93,51,176,28,7.722098336,6,2,2,8
7330,19,Female,22.27,4.86,6.59,63,49,153,6.401445901,10,4,2,10
6117,21,Other,22.62,3.56,4.94,50,185,63,11.13684881,1,3,6,2
2123,43,Female,21.27,4.53,7.27,11,107,135,7.960775065,10,5,4,7
8959,51,Male,22.57,7.2,8.63,57,139,171,7.893776471,9,6,3,7
7935,38,Female,20.12,3.91,7.79,1,37,39,11.28619395,7,8,5,3
7353,52,Other,22.03,2.76,4.72,62,213,122,5.534382927,2,10,1,1
1019,26,Male,23.17,6.43,7.26,17,235,62,7.554412288,8,10,8,2
3798,25,Female,20.9,5.11,8.21,25,6,16,4.31806034,6,6,2,3
6533,27,Female,23.63,8.39,8.75,21,40,89,8.512389684,3,10,7,10
2225,29,Male,21.48,5.48,8,74,174,38,8.223217001,5,9,10,6
7105,42,Male,21.23,1.81,4.58,43,159,171,6.472135694,10,10,1,9
7074,24,Other,20.93,2.17,5.24,52,187,42,10.42932169,4,8,4,2
4696,47,Female,21.83,2.66,4.83,81,166,137,5.597200092,2,9,6,1
6782,30,Male,23.73,8.53,8.8,5,119,71,10.54629822,1,10,2,8
4411,51,Other,21.27,5.87,8.6,65,296,33,4.760023937,6,2,2,5
2839,52,Other,22.63,6.45,7.82,18,214,124,5.284224308,7,3,5,3
7305,41,Female,23.58,7.89,8.31,40,37,165,4.715646512,6,9,4,1
7335,20,Other,22.42,6.1,7.68,71,102,124,4.779207275,3,2,1,2
1175,49,Female,23.08,6.21,7.13,54,184,120,11.0635768,5,4,9,6
6930,50,Male,23,4.1,5.1,80,292,37,10.33193489,10,4,4,4
8313,28,Female,20.28,3.01,6.73,66,82,122,7.146542816,5,1,2,5
7906,45,Male,20.6,5.62,9.02,57,210,3,11.46096821,1,6,9,8
2719,44,Female,22.67,6.47,7.81,16,253,145,11.58061547,10,7,6,3
2918,58,Other,23.43,8.17,8.73,84,62,99,9.544318811,7,2,1,3
1327,25,Female,21.35,5.56,8.21,0,219,90,7.231640348,8,3,8,7
8542,41,Female,21.15,4.27,7.12,57,14,7,8.297855273,7,3,3,7
8727,31,Other,23.53,4.28,4.74,69,252,65,5.055243146,6,5,10,1
4096,30,Male,23.12,7.45,8.33,0,110,46,10.65400692,4,6,10,8
2625,42,Female,20.75,2.36,5.61,21,276,142,9.444930459,10,10,1,9
8606,52,Female,20.12,2.56,6.44,7,253,53,10.26474277,2,4,4,8
6688,51,Male,20.88,4.13,7.25,35,152,90,9.56911597,7,3,10,6
6584,55,Female,23.2,6.65,7.45,16,184,30,9.257168925,2,1,8,8
2411,35,Other,23.52,5.87,6.35,66,119,141,4.011719945,7,5,4,5
2962,59,Female,20.98,1.93,4.94,57,1,77,11.52434745,8,4,8,9
9132,30,Other,21.27,4.89,7.63,2,104,52,10.29172426,8,9,9,9
4065,32,Male,23.37,8.1,8.73,79,259,7,5.561215749,4,4,10,10
9865,33,Other,22.72,7.71,8.99,25,197,96,4.74968384,8,9,1,3
2233,57,Female,21.65,6.71,9.06,21,154,81,4.930250572,9,4,5,6
9485,37,Female,23.92,7.28,7.37,40,94,28,4.879279518,8,8,10,5
7852,21,Female,21.33,4.5,7.17,85,228,82,9.520717914,8,4,7,3
8033,31,Male,23.95,6.23,6.28,62,105,16,6.759336571,10,7,3,9
2807,38,Male,20.42,2.06,5.65,83,196,8,11.56615437,8,2,7,4
6513,55,Other,23.33,6.88,7.55,42,267,111,10.05699658,4,4,8,7
9932,58,Male,23.92,6.42,6.51,14,225,7,8.333843435,5,3,1,7
6199,59,Other,21.15,4.39,7.24,11,126,103,11.73739371,9,7,1,10
9406,56,Male,21.9,6.59,8.69,25,273,127,8.931597177,10,1,7,10
6629,27,Female,22.42,7.56,9.14,13,210,23,9.44022601,6,4,7,2
3220,51,Female,22.53,4.59,6.05,22,145,13,4.761484739,4,5,5,8
1522,19,Other,23.28,3.97,4.69,31,35,148,4.191091252,2,10,6,3
1894,31,Male,20.18,2.19,6.01,27,143,58,10.65324335,1,6,2,2
3934,40,Female,23.43,7.46,8.02,65,176,18,11.44091919,7,3,4,2
5368,23,Other,21.67,5.48,7.81,22,196,125,11.10562281,10,2,8,5
9716,53,Male,21.57,5.62,8.05,40,25,124,5.610184308,10,10,9,4
9493,30,Female,23.22,6.75,7.54,62,145,60,4.075866841,4,1,7,7
7124,55,Female,23.87,9.12,9.25,26,86,144,7.592458915,7,2,5,2
5228,34,Female,20.1,2.6,6.5,79,207,43,10.05861564,10,9,1,10
7787,34,Male,21.93,3.14,5.21,54,157,145,7.093613292,9,9,7,3
9422,19,Female,23.45,7.05,7.6,23,292,28,4.053924509,2,3,10,1
2627,21,Other,20.63,2.37,5.73,55,90,179,11.6267944,4,5,2,8
6562,59,Male,23.68,8.61,8.93,37,222,171,8.064307943,1,7,7,2
3377,45,Other,23.47,8.95,9.48,14,187,25,8.918168105,7,6,3,3
6167,35,Other,21.53,4.75,7.21,87,216,175,9.985662574,2,6,1,10
5180,58,Other,21.63,2.7,5.07,52,230,69,10.4957157,3,4,9,10
2371,52,Male,20.7,5.93,9.23,24,49,63,4.541010621,10,7,3,7
7313,19,Other,21.77,2.61,4.85,54,33,147,8.351810064,6,10,10,2
4008,42,Male,22.17,4,5.83,0,288,69,9.588488201,6,10,3,7
6883,23,Male,22.27,3.59,5.33,15,153,160,10.36031182,3,7,9,7
4472,55,Other,21.28,4.46,7.17,61,166,169,6.795129416,4,6,10,7
9376,43,Male,23.02,4.04,5.02,53,70,43,11.07760776,9,4,9,5
6419,36,Male,21.17,2.32,5.15,65,109,119,9.674137638,1,4,2,1
8453,42,Male,23.85,6.46,6.61,10,279,87,8.920458108,10,7,4,10
1189,51,Female,22.32,6.51,8.2,79,258,0,5.883846365,3,6,3,6
1916,30,Female,21.7,2.31,4.61,25,98,60,8.561820699,7,1,2,1
2960,26,Female,22.55,3.23,4.68,12,251,178,7.818938831,5,3,9,9
4328,18,Other,21.17,4.16,7,87,223,73,11.39308703,10,1,3,1
3543,55,Male,23.92,6.4,6.48,56,247,103,4.286427614,2,3,10,1
5701,25,Male,21.63,5.67,8.04,20,253,96,5.909131065,7,5,6,4
2335,54,Female,22.68,3.95,5.27,33,60,55,10.32927421,4,6,7,6
6520,46,Male,23.3,4.53,5.23,1,61,19,11.66180221,8,10,4,9
3320,56,Male,22.15,4.69,6.54,75,60,57,8.278854957,3,7,1,10
6925,47,Other,23.47,6.87,7.4,63,35,170,11.54827217,2,4,6,6
4060,26,Other,23.98,6.21,6.23,51,144,59,11.62011925,1,6,10,2
3200,35,Male,23.23,3.83,4.6,60,117,78,4.915858708,8,4,8,10
7743,22,Female,22.78,4.37,5.58,80,274,153,6.525830181,4,5,3,4
1506,23,Male,22.37,6.52,8.15,17,237,167,8.675970057,3,10,6,9
6326,29,Female,20.57,1.59,5.02,36,262,109,8.458302296,1,6,5,9
2062,44,Female,22.63,5.64,7.01,50,280,52,9.089599542,3,7,10,5
5067,30,Male,23.9,5.25,5.35,69,282,9,10.71375208,10,3,3,6
6530,59,Male,23.42,4.58,5.16,16,4,112,4.230457102,7,5,4,4
5674,25,Male,20.27,5.72,9.45,62,154,103,11.35420606,4,4,9,10
9419,59,Other,21.5,3,5.5,3,120,41,9.95161719,6,6,1,7
8059,35,Female,20.18,5.27,9.09,81,9,23,7.375458133,4,10,5,6
9122,33,Male,21.3,5.43,8.13,52,262,9,4.483618125,10,4,6,8
7686,21,Male,21.88,6.36,8.47,82,206,114,4.413839272,4,4,6,4
7734,21,Female,21.58,3.97,6.39,40,6,21,8.45941557,10,2,4,8
2940,42,Male,23.07,5.93,6.86,84,250,48,5.998674416,7,2,5,2
3591,49,Other,21.22,5.87,8.65,33,137,64,5.618582865,3,3,9,6
7659,40,Female,21.67,3.84,6.17,89,255,160,10.1993311,1,3,3,4
1624,52,Male,23.97,5.96,5.99,20,103,64,10.4478233,7,1,5,3
4589,36,Other,22.18,6.78,8.6,81,194,8,7.752469058,1,10,8,7
2974,52,Other,21.57,3.65,6.08,42,27,145,7.605869793,6,2,1,6
7541,32,Male,22.9,7.99,9.09,26,288,124,11.30010088,5,2,4,8
9438,23,Other,23.17,4.79,5.62,84,233,134,9.400085541,4,1,10,3
1676,34,Male,20.27,3.96,7.7,86,157,154,11.66239673,4,7,3,2
2100,55,Male,20.23,4.38,8.15,4,196,24,10.98330011,5,2,9,1
4286,55,Female,20.43,3.96,7.52,44,273,31,8.626494854,9,4,10,7
3304,22,Female,20.22,5.17,8.95,82,188,179,6.565528366,2,8,7,9
8903,54,Female,20.75,5.17,8.42,14,92,126,5.344585178,7,1,9,5
9812,49,Female,23.53,7.63,8.09,8,184,175,9.341493486,1,2,9,4
8611,18,Male,20.68,1.57,4.89,84,195,60,10.66627173,7,7,5,8
2691,23,Female,23.88,9.05,9.17,30,258,12,6.610089564,9,1,5,2
5325,26,Male,23.6,6.05,6.45,1,122,115,4.03477043,2,9,10,2
6822,42,Other,21.6,2.24,4.64,49,43,71,11.15064981,4,7,4,4
8400,29,Female,21.57,2.91,5.34,67,253,58,11.48956184,10,7,9,7
3293,41,Male,23.12,7.09,7.97,16,34,158,5.486563004,9,8,8,10
6726,52,Female,22.32,7.19,8.87,18,67,97,7.839340216,1,1,5,4
9461,34,Male,21.63,6.88,9.25,0,96,63,7.577914469,5,6,7,1
4185,21,Other,20.4,2.92,6.52,35,118,175,8.961099393,6,9,7,7
9087,54,Male,21.38,2.5,5.12,86,261,146,7.950652723,1,7,5,3
1869,21,Female,23.28,6.18,6.89,30,155,119,7.636628593,5,3,4,8
5961,53,Male,21.05,5.65,8.6,17,59,85,10.71452598,7,4,3,7
8948,20,Other,23.32,7.92,8.61,31,41,165,8.72177447,8,6,9,7
6225,59,Other,20.23,1.96,5.73,89,56,51,8.676946813,4,4,2,7
7202,36,Other,20.63,5.7,9.06,5,283,175,4.266080118,3,6,3,8
3205,22,Other,22.82,7.54,8.72,59,265,141,4.42054767,5,5,7,4
4973,47,Other,23.8,6.08,6.28,44,57,159,7.123898896,10,4,4,5
8039,26,Female,22.85,5.4,6.55,14,205,47,10.8019716,4,3,3,7
1324,46,Other,21.37,4.81,7.44,63,42,90,7.368921367,8,1,4,6
9302,40,Male,23.3,5.55,6.25,2,143,8,8.348729687,5,1,3,6
4490,29,Male,23.7,6.31,6.61,29,13,150,6.644481683,6,3,9,9
9904,20,Male,23.2,7.28,8.08,61,184,35,9.095217543,6,9,6,8
2393,37,Other,23.53,4.43,4.9,20,216,176,4.46182367,9,8,8,10
5942,49,Male,23.9,7.66,7.76,5,261,121,7.886797847,9,8,7,3
1507,33,Other,20.85,5.63,8.78,77,59,74,4.823385388,2,2,8,4
2709,23,Other,22.72,3.76,5.04,0,288,49,6.232838364,1,6,9,7
7806,53,Male,22.78,4.25,5.47,60,110,127,11.67371418,7,7,3,4
2610,57,Male,23.42,6.21,6.79,30,240,168,5.676580963,6,2,9,6
6022,50,Male,22.03,2.96,4.93,37,98,150,6.66329475,4,5,10,3
1760,53,Female,20.12,2.9,6.78,20,63,103,10.91100862,5,5,6,4
6018,52,Male,20.27,2.67,6.4,41,50,112,5.771416543,5,8,5,8
4171,42,Male,20.07,2.86,6.8,46,233,24,7.403074709,2,4,8,6
7703,47,Other,23.9,8.77,8.87,73,121,56,8.019202716,7,1,1,2
1409,23,Male,23.63,7.49,7.86,61,211,55,7.351608229,7,1,7,4
7700,21,Female,21.27,5.11,7.84,30,283,172,5.744397122,7,3,8,8
1941,26,Female,22.88,6.64,7.75,11,179,153,9.108199143,9,7,4,5
7510,38,Male,20.48,5.83,9.35,10,146,74,4.611222184,5,2,1,9
2462,36,Female,21.97,3.49,5.52,30,193,105,8.351613741,2,7,3,6
1120,34,Other,21.25,4.72,7.47,64,141,15,10.03793676,1,8,9,4
2132,50,Female,21.1,2.72,5.62,70,185,87,9.516938526,3,9,3,5
7086,59,Other,21.25,1.78,4.53,21,5,21,7.934875385,7,1,10,1
9358,23,Female,20.82,4.31,7.49,79,244,154,11.28625166,5,9,8,7
4238,59,Other,21.48,6.54,9.05,42,249,103,9.488628095,7,6,10,3
9691,32,Other,21.62,5.87,8.26,19,275,81,8.729218344,7,5,3,9
5160,29,Male,23.97,7.81,7.84,19,59,167,7.176735058,6,9,4,7
6568,28,Male,21.32,3.22,5.9,46,101,79,7.392142671,3,7,1,4
6405,45,Other,20.87,4.82,7.95,88,219,28,11.81867026,2,3,2,9
8807,24,Female,22.28,6.12,7.84,59,53,71,9.356801284,10,1,4,2
4151,32,Other,23.27,8.69,9.42,12,165,96,6.617698478,3,5,5,1
3162,31,Male,20,1.15,5.15,55,117,118,9.241838569,6,2,3,2
2989,46,Male,22.85,6.61,7.76,17,26,91,9.09693159,10,6,10,7
6382,33,Female,21.93,5.57,7.64,11,14,7,5.85867166,5,9,7,8
9461,28,Other,23.08,5.27,6.19,72,205,178,10.24785709,7,4,5,8
5293,35,Female,22.32,6.21,7.9,39,67,43,4.9893811,8,9,10,5
9499,59,Other,22.07,3.39,5.32,1,248,173,9.932861979,9,5,10,2
2746,47,Male,22.8,3.66,4.86,30,179,25,8.232949448,3,2,10,1
2466,48,Female,20.05,3.1,7.05,39,31,99,4.76114263,10,6,4,9
6364,44,Male,22.13,2.74,4.61,58,35,117,9.712300558,3,9,7,9
5986,41,Other,23.35,4.45,5.1,61,169,149,10.9014553,4,4,8,8
6015,36,Female,23.43,6.23,6.8,84,256,29,8.26426308,8,2,3,1
6074,18,Male,22.25,3.06,4.81,69,94,132,8.361839088,9,7,6,3
1504,46,Female,21.98,7.28,9.3,83,32,120,9.593184513,2,5,4,4
6062,51,Male,23.47,8.23,8.76,48,199,36,9.188969902,2,8,3,2
7465,40,Other,23.25,6.22,6.97,11,12,80,10.91955512,10,10,2,5
1816,23,Male,20.98,4,7.02,18,174,159,11.72054737,6,5,2,5
3050,23,Other,22.07,3.3,5.23,26,23,21,11.51899306,4,8,7,10
3920,25,Female,22.02,3.17,5.15,50,211,83,5.061468775,3,2,1,4
8796,45,Male,23.4,7.75,8.35,28,105,118,9.046466146,6,1,8,6
2119,40,Other,21.15,4.77,7.62,25,270,162,7.675748961,1,8,6,8
5911,38,Female,22.33,7.38,9.05,9,277,171,11.48681226,3,5,2,2
6366,18,Female,22.42,3.87,5.46,67,203,167,6.329921149,5,1,7,7
5355,32,Male,22.08,3.66,5.58,68,78,59,7.476049581,4,2,8,7
7294,33,Other,21.95,6.04,8.09,44,268,114,10.63232323,7,4,2,7
1657,39,Male,20.78,2.43,5.64,61,263,75,9.501674022,8,10,5,3
2976,19,Male,21.53,6.04,8.51,9,62,102,4.61488194,1,10,5,10
2404,30,Other,23.48,7.13,7.65,36,257,101,7.949349286,3,4,2,5
1298,38,Male,23.78,5.73,5.95,42,23,81,5.859045188,10,5,2,2
7577,39,Other,21.17,3.39,6.23,17,121,155,5.310072983,6,8,3,4
5934,46,Female,20.03,2.99,6.96,83,180,179,11.39251742,7,4,8,8
3535,50,Male,20.93,4.91,7.98,58,32,40,4.605735177,7,9,9,7
3404,46,Female,21.82,6.72,8.91,73,123,155,5.928295341,7,10,6,1
2413,57,Other,20.95,2.09,5.14,15,148,73,11.26743116,9,2,6,6
1472,59,Male,23.87,6.26,6.39,46,89,59,7.83754357,8,1,1,6
5835,30,Female,21.83,5.12,7.29,39,116,172,8.663182947,10,7,2,10
6645,55,Female,20.97,2.25,5.28,73,138,10,10.79748109,9,1,6,10
6217,36,Female,22.58,6.67,8.08,79,84,91,10.03820313,6,2,7,1
2688,40,Other,20.25,1.07,4.82,5,191,90,5.430092675,4,4,8,8
4232,19,Male,23.62,8.14,8.52,68,116,9,7.061326636,2,4,4,9
7471,52,Female,20.45,1.55,5.1,0,253,154,11.77717746,9,8,5,9
9684,41,Female,22.92,6.69,7.77,51,124,5,5.016652898,4,9,10,8
5336,46,Other,21.12,3.32,6.2,82,277,65,7.149029474,7,9,9,3
5445,49,Other,21.13,4.97,7.84,52,3,67,7.820004178,6,7,7,3
4487,40,Female,20.42,4.48,8.06,74,119,84,6.939121815,3,2,7,6
2116,58,Other,23.48,6.94,7.46,1,9,170,9.771754024,5,7,3,10
6473,35,Male,20.98,5.84,8.86,57,119,155,8.840013725,8,2,10,5
1000,30,Male,21.98,4.01,6.03,61,12,164,7.536309296,2,2,5,4
9225,49,Male,21.67,5.93,8.26,23,24,35,9.791086721,2,9,9,9
3139,36,Male,20.97,6.14,9.17,7,296,117,6.489161523,8,7,10,8
1354,20,Male,20.75,4.83,8.08,75,100,157,10.89840791,7,9,4,2
6974,35,Female,23.77,9.12,9.35,64,202,160,10.06248928,2,1,10,8
5300,44,Male,23.02,6.06,7.05,39,142,94,8.774423618,1,3,3,6
2675,31,Female,21.63,6.71,9.08,11,125,33,8.880872274,2,2,5,1
4820,33,Female,23.78,7.94,8.16,51,251,76,7.470665321,6,9,10,4
3086,40,Male,23.53,8.85,9.32,56,71,56,6.827273794,6,9,4,4
5066,25,Female,23.35,6.9,7.55,39,231,16,9.655890627,7,1,9,9
8142,35,Female,22.6,6.98,8.38,79,155,97,7.965860862,7,3,4,10
9701,19,Male,21.13,6.36,9.23,41,222,34,8.863918863,7,7,9,3
6794,25,Male,20.33,1.49,5.16,45,200,98,11.52944336,1,3,10,8
5732,41,Female,20.8,4.73,7.93,83,107,23,6.198429645,4,7,7,9
8094,55,Female,20.07,1.8,5.73,52,49,156,8.923351443,7,10,2,10
8635,33,Female,20.42,5.91,9.49,68,254,170,11.37596876,10,4,2,1
2925,44,Male,21.57,3.75,6.18,37,261,125,8.576129132,9,5,9,2
9047,19,Male,20.42,2.9,6.48,57,259,157,9.232515427,2,4,1,6
4108,29,Male,21.45,4.14,6.69,57,245,177,5.669351749,3,6,7,1
7661,35,Male,21.08,3.37,6.28,24,47,23,7.92353802,8,10,8,2
6445,50,Male,20.1,4.61,8.51,44,292,148,8.724782351,6,8,5,6
9933,20,Male,21.1,2.38,5.28,25,33,121,11.94630381,7,5,4,8
4481,27,Male,20.58,2.74,6.16,24,236,64,5.368972978,2,8,2,6
6553,32,Male,20.07,5.38,9.32,33,80,32,11.86033439,9,2,3,4
9964,47,Male,23.37,4.76,5.39,81,93,28,6.893131565,7,3,6,6
6543,48,Female,22.68,5.72,7.04,13,253,146,9.780567851,4,10,1,9
8549,31,Male,23.4,5.64,6.24,11,23,170,5.112302786,1,3,3,2
6503,26,Female,20.97,2.65,5.68,88,265,146,6.73176906,9,2,9,5
6276,55,Male,23,8.09,9.09,0,28,178,6.936652536,9,3,3,3
8312,25,Female,20,4.22,8.22,26,10,141,4.408450276,6,2,10,5
8003,45,Male,20.72,2.07,5.35,75,174,110,11.35575283,2,3,2,2
3245,51,Male,23.12,7.6,8.48,83,42,81,4.067267447,5,7,6,4
1123,33,Female,21.63,3.75,6.12,54,39,90,5.618905556,8,10,8,4
9648,52,Other,21.58,2.28,4.7,62,4,77,8.80732592,1,10,6,1
3828,20,Other,22.17,2.79,4.62,67,31,9,6.613292928,7,2,7,6
9017,52,Other,20.27,2.89,6.62,10,283,38,7.252712567,3,9,10,6
4571,21,Female,21.3,3.11,5.81,40,59,111,9.883765599,8,10,7,9
7593,28,Female,23.33,6.61,7.27,42,22,20,5.96929968,3,10,10,8
4582,45,Other,21.73,7.19,9.45,76,282,86,7.090354434,1,6,6,4
9560,40,Other,23.9,6.59,6.69,71,234,113,5.288297526,7,6,7,8
3081,18,Female,23.25,5.64,6.39,13,89,166,8.326139506,9,8,4,8
4161,46,Female,22.67,4.26,5.59,66,84,74,8.347562577,10,6,1,4
4807,30,Female,22.43,4.31,5.88,25,3,36,7.86951785,2,8,7,10
2788,50,Female,20.92,1.59,4.67,29,241,4,11.94265436,10,3,10,4
5745,59,Male,23.92,4.42,4.5,73,207,18,9.409541997,9,8,10,10
9770,36,Female,22.75,4.95,6.2,14,56,37,4.866035972,3,7,7,3
1233,19,Male,23.77,7,7.23,6,258,24,5.0714061,9,7,7,4
5071,35,Other,20.02,0.61,4.59,35,190,74,7.389210756,6,10,10,8
6493,20,Male,20.02,2.09,6.07,30,64,121,4.264745054,6,9,10,1
2383,21,Other,23,3.83,4.83,54,148,157,4.976614219,5,2,3,5
9934,54,Other,21.13,2.58,5.45,44,224,15,9.589120305,1,6,2,6
9556,25,Male,20.2,5.17,8.97,33,99,113,7.264895616,10,7,5,9
1087,34,Male,21.48,3.93,6.45,7,186,29,6.027478393,2,5,9,6
5925,46,Other,21.42,5.13,7.72,41,48,17,8.389295966,9,8,6,9
5599,58,Male,22.55,5.52,6.97,83,41,95,6.859820715,9,7,9,4
6361,22,Other,22.55,7.09,8.54,45,240,51,9.963566235,6,5,5,9
7748,44,Male,23.38,7.29,7.91,73,33,59,9.904026264,3,4,9,3
4161,30,Male,23.42,4.83,5.41,60,254,44,11.96373171,6,9,9,8
9534,37,Other,21.33,6.59,9.26,80,200,161,7.497899545,2,9,3,5
6147,26,Other,20.88,3.62,6.74,12,10,34,11.09620619,7,5,6,7
1882,52,Female,22.62,6.08,7.46,77,290,156,8.561208896,9,6,10,5
4289,38,Male,22.75,3.26,4.51,6,129,25,8.057997659,5,8,10,10
7611,28,Female,23.68,6.92,7.24,88,122,18,10.21153645,3,1,10,10
7430,48,Male,20.18,4.48,8.3,1,233,3,6.939730557,6,7,7,10
5387,27,Female,20.47,1.97,5.51,21,109,166,11.46173411,10,3,8,10
3397,36,Other,23.95,5.66,5.71,22,139,8,5.195342215,2,4,1,10
9230,48,Other,23.23,6.87,7.64,57,104,62,8.557412693,5,1,6,5
8609,23,Male,21.72,3.67,5.96,57,136,22,11.61435687,4,7,8,7
1506,53,Female,20.1,1.59,5.49,11,47,160,8.605047121,6,9,5,3
7058,53,Female,23.75,8.43,8.68,66,266,147,8.652077814,5,4,8,3
3786,51,Female,23.45,8.95,9.5,12,227,8,6.898314221,9,10,7,5
3641,51,Male,20.73,2.68,5.95,72,135,93,5.092306219,4,2,2,4
7922,53,Other,22.38,4.87,6.49,29,120,71,6.737800339,3,3,5,1
1352,59,Male,21.07,1.85,4.78,60,236,74,11.85667792,9,4,10,3
8690,24,Male,20.72,5.33,8.61,52,282,134,4.572149886,9,4,8,6
7258,21,Female,21.47,2.03,4.56,33,218,111,8.200570205,6,4,9,1
3113,59,Female,23.03,7.18,8.15,27,158,144,10.63089457,7,9,9,2
7021,31,Other,21.17,3.88,6.72,16,109,35,7.388505258,1,6,7,2
3554,28,Female,22.73,6.55,7.82,24,213,74,9.256855788,2,6,3,9
3735,57,Other,23.08,4.05,4.97,15,57,116,8.718039374,5,8,2,2
3933,37,Other,22.78,3.82,5.04,2,165,86,4.234979709,5,8,2,6
9262,50,Other,23.72,7.32,7.6,45,106,123,8.612240837,6,6,8,2
8468,45,Male,23.18,7.97,8.79,11,189,39,5.684528527,4,9,5,8
2198,26,Male,22.97,6.21,7.24,49,150,11,9.332528754,3,6,8,9
7073,25,Female,22.08,3.84,5.76,41,298,51,8.359858247,4,8,3,2
7178,25,Other,23.82,6.15,6.34,66,101,26,10.98563552,9,10,1,5
1632,58,Male,21.73,5.62,7.89,9,126,156,9.8708386,3,7,10,7
5020,35,Female,22.08,2.86,4.78,63,296,109,11.8514831,5,8,8,7
9066,46,Female,21.53,4.64,7.11,57,116,0,5.813144222,7,8,3,7
4858,33,Other,20.35,2.74,6.39,4,279,128,8.353364213,5,3,7,5
5858,23,Female,23.12,5.81,6.7,9,66,140,7.843070598,4,6,6,8
5372,46,Male,21.38,6.57,9.18,19,60,123,9.804720399,1,9,5,10
1031,37,Male,22.73,6.32,7.58,44,271,19,8.027214132,4,7,4,9
4562,30,Male,21.6,3.26,5.66,78,182,97,5.217466506,4,2,10,6
5783,58,Other,21.8,5.88,8.08,39,45,57,9.303297462,5,9,9,9
7834,33,Other,22.37,7.08,8.71,51,194,123,9.93942643,6,6,2,5
3175,48,Male,22.95,4.15,5.2,52,84,1,4.077448682,3,5,9,10
6144,52,Male,23.37,7.62,8.25,79,277,141,11.31251316,7,5,3,1
8519,22,Male,23.77,8.95,9.19,2,294,91,10.83055417,10,8,2,2
9748,56,Other,20.13,5.24,9.1,37,56,160,10.98278458,5,4,1,1
4066,29,Female,20.58,5.82,9.23,32,47,32,8.607778008,5,10,5,7
7339,27,Female,21.18,5.2,8.02,17,207,18,10.05729479,6,6,10,9
5734,27,Female,22.37,3.86,5.5,48,181,60,8.746834607,2,2,8,10
2987,31,Female,20.7,1.27,4.57,35,285,115,9.618734634,10,10,7,10
7772,59,Other,23.1,7.03,7.93,49,147,27,7.338954256,8,9,7,10
3414,26,Female,21.7,4.45,6.75,57,187,147,6.741389818,2,10,9,2
3813,48,Female,21.02,3.48,6.46,87,252,172,11.71150432,2,9,4,10
